"","eng","Day","state","cumulative","add"
"2110","Duisburg",2020-06-15,"Nordrhein-Westfalen",1336,4
"2111","Duisburg",2020-06-16,"Nordrhein-Westfalen",1346,10
"2112","Duisburg",2020-06-17,"Nordrhein-Westfalen",1364,18
"2113","Duisburg",2020-06-18,"Nordrhein-Westfalen",1381,17
"2114","Duisburg",2020-06-19,"Nordrhein-Westfalen",1394,13
"2115","Duisburg",2020-06-20,"Nordrhein-Westfalen",1407,13
"2116","Duisburg",2020-06-21,"Nordrhein-Westfalen",1412,5
"2117","Duisburg",2020-06-22,"Nordrhein-Westfalen",1418,6
"2118","Duisburg",2020-06-23,"Nordrhein-Westfalen",1432,14
"2119","Duisburg",2020-06-24,"Nordrhein-Westfalen",1441,9
"2120","Duisburg",2020-06-25,"Nordrhein-Westfalen",1484,43
"2121","Duisburg",2020-06-26,"Nordrhein-Westfalen",1492,8
"2122","Duisburg",2020-06-27,"Nordrhein-Westfalen",1505,13
"2123","Duisburg",2020-06-28,"Nordrhein-Westfalen",1535,30
"2124","Duisburg",2020-06-29,"Nordrhein-Westfalen",1538,3
"2125","Duisburg",2020-06-30,"Nordrhein-Westfalen",1547,9
"2126","Duisburg",2020-07-01,"Nordrhein-Westfalen",1566,19
"2127","Duisburg",2020-07-02,"Nordrhein-Westfalen",1586,20
"2128","Duisburg",2020-07-03,"Nordrhein-Westfalen",1600,14
"2129","Duisburg",2020-07-04,"Nordrhein-Westfalen",1628,28
"2130","Duisburg",2020-07-05,"Nordrhein-Westfalen",1644,16
"2131","Duisburg",2020-07-06,"Nordrhein-Westfalen",1645,1
"2132","Duisburg",2020-07-07,"Nordrhein-Westfalen",1651,6
"2133","Duisburg",2020-07-08,"Nordrhein-Westfalen",1668,17
"2134","Duisburg",2020-07-09,"Nordrhein-Westfalen",1683,15
"2135","Duisburg",2020-07-10,"Nordrhein-Westfalen",1692,9
"2136","Duisburg",2020-07-11,"Nordrhein-Westfalen",1709,17
"2137","Duisburg",2020-07-12,"Nordrhein-Westfalen",1718,9
"2138","Duisburg",2020-07-13,"Nordrhein-Westfalen",1723,5
"2139","Duisburg",2020-07-14,"Nordrhein-Westfalen",1732,9
"2140","Duisburg",2020-07-15,"Nordrhein-Westfalen",1747,15
"2141","Duisburg",2020-07-16,"Nordrhein-Westfalen",1760,13
"2142","Duisburg",2020-07-17,"Nordrhein-Westfalen",1771,11
"2143","Duisburg",2020-07-18,"Nordrhein-Westfalen",1787,16
"2144","Duisburg",2020-07-19,"Nordrhein-Westfalen",1792,5
"2145","Duisburg",2020-07-20,"Nordrhein-Westfalen",1793,1
"2146","Duisburg",2020-07-21,"Nordrhein-Westfalen",1808,15
"2147","Duisburg",2020-07-22,"Nordrhein-Westfalen",1827,19
"2148","Duisburg",2020-07-23,"Nordrhein-Westfalen",1841,14
"2149","Duisburg",2020-07-24,"Nordrhein-Westfalen",1857,16
"2150","Duisburg",2020-07-25,"Nordrhein-Westfalen",1871,14
"2151","Duisburg",2020-07-26,"Nordrhein-Westfalen",1886,15
"2152","Duisburg",2020-07-27,"Nordrhein-Westfalen",1889,3
"2153","Duisburg",2020-07-28,"Nordrhein-Westfalen",1903,14
"2154","Duisburg",2020-07-29,"Nordrhein-Westfalen",1919,16
"2155","Duisburg",2020-07-30,"Nordrhein-Westfalen",1937,18
"2156","Duisburg",2020-07-31,"Nordrhein-Westfalen",1955,18
"2157","Duisburg",2020-08-01,"Nordrhein-Westfalen",1962,7
"2158","Duisburg",2020-08-02,"Nordrhein-Westfalen",1977,15
"2159","Duisburg",2020-08-03,"Nordrhein-Westfalen",1985,8
"2160","Duisburg",2020-08-04,"Nordrhein-Westfalen",2001,16
"2161","Duisburg",2020-08-05,"Nordrhein-Westfalen",2031,30
"2162","Duisburg",2020-08-06,"Nordrhein-Westfalen",2051,20
"2163","Duisburg",2020-08-07,"Nordrhein-Westfalen",2074,23
"2164","Duisburg",2020-08-08,"Nordrhein-Westfalen",2089,15
"2165","Duisburg",2020-08-09,"Nordrhein-Westfalen",2101,12
"2166","Duisburg",2020-08-10,"Nordrhein-Westfalen",2110,9
"2167","Duisburg",2020-08-11,"Nordrhein-Westfalen",2128,18
"2168","Duisburg",2020-08-12,"Nordrhein-Westfalen",2162,34
"2169","Duisburg",2020-08-13,"Nordrhein-Westfalen",2181,19
"2170","Duisburg",2020-08-14,"Nordrhein-Westfalen",2198,17
"2171","Duisburg",2020-08-15,"Nordrhein-Westfalen",2221,23
"2172","Düsseldorf",2020-03-02,"Nordrhein-Westfalen",0,NA
"2173","Düsseldorf",2020-03-03,"Nordrhein-Westfalen",0,0
"2174","Düsseldorf",2020-03-04,"Nordrhein-Westfalen",2,2
"2175","Düsseldorf",2020-03-05,"Nordrhein-Westfalen",2,0
"2176","Düsseldorf",2020-03-06,"Nordrhein-Westfalen",3,1
"2177","Düsseldorf",2020-03-07,"Nordrhein-Westfalen",3,0
"2178","Düsseldorf",2020-03-08,"Nordrhein-Westfalen",3,0
"2179","Düsseldorf",2020-03-09,"Nordrhein-Westfalen",5,2
"2180","Düsseldorf",2020-03-10,"Nordrhein-Westfalen",6,1
"2181","Düsseldorf",2020-03-11,"Nordrhein-Westfalen",7,1
"2182","Düsseldorf",2020-03-12,"Nordrhein-Westfalen",7,0
"2183","Düsseldorf",2020-03-13,"Nordrhein-Westfalen",24,17
"2184","Düsseldorf",2020-03-14,"Nordrhein-Westfalen",24,0
"2185","Düsseldorf",2020-03-15,"Nordrhein-Westfalen",24,0
"2186","Düsseldorf",2020-03-16,"Nordrhein-Westfalen",66,42
"2187","Düsseldorf",2020-03-17,"Nordrhein-Westfalen",129,63
"2188","Düsseldorf",2020-03-18,"Nordrhein-Westfalen",165,36
"2189","Düsseldorf",2020-03-19,"Nordrhein-Westfalen",187,22
"2190","Düsseldorf",2020-03-20,"Nordrhein-Westfalen",206,19
"2191","Düsseldorf",2020-03-21,"Nordrhein-Westfalen",206,0
"2192","Düsseldorf",2020-03-22,"Nordrhein-Westfalen",206,0
"2193","Düsseldorf",2020-03-23,"Nordrhein-Westfalen",252,46
"2194","Düsseldorf",2020-03-24,"Nordrhein-Westfalen",274,22
"2195","Düsseldorf",2020-03-25,"Nordrhein-Westfalen",293,19
"2196","Düsseldorf",2020-03-26,"Nordrhein-Westfalen",320,27
"2197","Düsseldorf",2020-03-27,"Nordrhein-Westfalen",342,22
"2198","Düsseldorf",2020-03-28,"Nordrhein-Westfalen",361,19
"2199","Düsseldorf",2020-03-29,"Nordrhein-Westfalen",366,5
"2200","Düsseldorf",2020-03-30,"Nordrhein-Westfalen",420,54
"2201","Düsseldorf",2020-03-31,"Nordrhein-Westfalen",466,46
"2202","Düsseldorf",2020-04-01,"Nordrhein-Westfalen",495,29
"2203","Düsseldorf",2020-04-02,"Nordrhein-Westfalen",541,46
"2204","Düsseldorf",2020-04-03,"Nordrhein-Westfalen",572,31
"2205","Düsseldorf",2020-04-04,"Nordrhein-Westfalen",582,10
"2206","Düsseldorf",2020-04-05,"Nordrhein-Westfalen",592,10
"2207","Düsseldorf",2020-04-06,"Nordrhein-Westfalen",646,54
"2208","Düsseldorf",2020-04-07,"Nordrhein-Westfalen",671,25
"2209","Düsseldorf",2020-04-08,"Nordrhein-Westfalen",716,45
"2210","Düsseldorf",2020-04-09,"Nordrhein-Westfalen",740,24
"2211","Düsseldorf",2020-04-10,"Nordrhein-Westfalen",746,6
"2212","Düsseldorf",2020-04-11,"Nordrhein-Westfalen",755,9
"2213","Düsseldorf",2020-04-12,"Nordrhein-Westfalen",767,12
"2214","Düsseldorf",2020-04-13,"Nordrhein-Westfalen",780,13
"2215","Düsseldorf",2020-04-14,"Nordrhein-Westfalen",805,25
"2216","Düsseldorf",2020-04-15,"Nordrhein-Westfalen",837,32
"2217","Düsseldorf",2020-04-16,"Nordrhein-Westfalen",853,16
"2218","Düsseldorf",2020-04-17,"Nordrhein-Westfalen",872,19
"2219","Düsseldorf",2020-04-18,"Nordrhein-Westfalen",882,10
"2220","Düsseldorf",2020-04-19,"Nordrhein-Westfalen",904,22
"2221","Düsseldorf",2020-04-20,"Nordrhein-Westfalen",921,17
"2222","Düsseldorf",2020-04-21,"Nordrhein-Westfalen",933,12
"2223","Düsseldorf",2020-04-22,"Nordrhein-Westfalen",945,12
"2224","Düsseldorf",2020-04-23,"Nordrhein-Westfalen",954,9
"2225","Düsseldorf",2020-04-24,"Nordrhein-Westfalen",961,7
"2226","Düsseldorf",2020-04-25,"Nordrhein-Westfalen",965,4
"2227","Düsseldorf",2020-04-26,"Nordrhein-Westfalen",975,10
"2228","Düsseldorf",2020-04-27,"Nordrhein-Westfalen",998,23
"2229","Düsseldorf",2020-04-28,"Nordrhein-Westfalen",1014,16
"2230","Düsseldorf",2020-04-29,"Nordrhein-Westfalen",1024,10
"2231","Düsseldorf",2020-04-30,"Nordrhein-Westfalen",1046,22
"2232","Düsseldorf",2020-05-01,"Nordrhein-Westfalen",1055,9
"2233","Düsseldorf",2020-05-02,"Nordrhein-Westfalen",1066,11
"2234","Düsseldorf",2020-05-03,"Nordrhein-Westfalen",1081,15
"2235","Düsseldorf",2020-05-04,"Nordrhein-Westfalen",1083,2
"2236","Düsseldorf",2020-05-05,"Nordrhein-Westfalen",1108,25
"2237","Düsseldorf",2020-05-06,"Nordrhein-Westfalen",1142,34
"2238","Düsseldorf",2020-05-07,"Nordrhein-Westfalen",1151,9
"2239","Düsseldorf",2020-05-08,"Nordrhein-Westfalen",1157,6
"2240","Düsseldorf",2020-05-09,"Nordrhein-Westfalen",1169,12
"2241","Düsseldorf",2020-05-10,"Nordrhein-Westfalen",1175,6
"2242","Düsseldorf",2020-05-11,"Nordrhein-Westfalen",1191,16
"2243","Düsseldorf",2020-05-12,"Nordrhein-Westfalen",1197,6
"2244","Düsseldorf",2020-05-13,"Nordrhein-Westfalen",1228,31
"2245","Düsseldorf",2020-05-14,"Nordrhein-Westfalen",1244,16
"2246","Düsseldorf",2020-05-15,"Nordrhein-Westfalen",1255,11
"2247","Düsseldorf",2020-05-16,"Nordrhein-Westfalen",1264,9
"2248","Düsseldorf",2020-05-17,"Nordrhein-Westfalen",1272,8
"2249","Düsseldorf",2020-05-18,"Nordrhein-Westfalen",1278,6
"2250","Düsseldorf",2020-05-19,"Nordrhein-Westfalen",1290,12
"2251","Düsseldorf",2020-05-20,"Nordrhein-Westfalen",1312,22
"2252","Düsseldorf",2020-05-21,"Nordrhein-Westfalen",1320,8
"2253","Düsseldorf",2020-05-22,"Nordrhein-Westfalen",1335,15
"2254","Düsseldorf",2020-05-23,"Nordrhein-Westfalen",1337,2
"2255","Düsseldorf",2020-05-24,"Nordrhein-Westfalen",1354,17
"2256","Düsseldorf",2020-05-25,"Nordrhein-Westfalen",1379,25
"2257","Düsseldorf",2020-05-26,"Nordrhein-Westfalen",1393,14
"2258","Düsseldorf",2020-05-27,"Nordrhein-Westfalen",1410,17
"2259","Düsseldorf",2020-05-28,"Nordrhein-Westfalen",1416,6
"2260","Düsseldorf",2020-05-29,"Nordrhein-Westfalen",1426,10
"2261","Düsseldorf",2020-05-30,"Nordrhein-Westfalen",1435,9
"2262","Düsseldorf",2020-05-31,"Nordrhein-Westfalen",1440,5
"2263","Düsseldorf",2020-06-01,"Nordrhein-Westfalen",1443,3
"2264","Düsseldorf",2020-06-02,"Nordrhein-Westfalen",1443,0
"2265","Düsseldorf",2020-06-03,"Nordrhein-Westfalen",1454,11
"2266","Düsseldorf",2020-06-04,"Nordrhein-Westfalen",1462,8
"2267","Düsseldorf",2020-06-05,"Nordrhein-Westfalen",1475,13
"2268","Düsseldorf",2020-06-06,"Nordrhein-Westfalen",1484,9
"2269","Düsseldorf",2020-06-07,"Nordrhein-Westfalen",1484,0
"2270","Düsseldorf",2020-06-08,"Nordrhein-Westfalen",1492,8
"2271","Düsseldorf",2020-06-09,"Nordrhein-Westfalen",1519,27
"2272","Düsseldorf",2020-06-10,"Nordrhein-Westfalen",1522,3
"2273","Düsseldorf",2020-06-11,"Nordrhein-Westfalen",1528,6
"2274","Düsseldorf",2020-06-12,"Nordrhein-Westfalen",1535,7
"2275","Düsseldorf",2020-06-13,"Nordrhein-Westfalen",1535,0
"2276","Düsseldorf",2020-06-14,"Nordrhein-Westfalen",1549,14
"2277","Düsseldorf",2020-06-15,"Nordrhein-Westfalen",1556,7
"2278","Düsseldorf",2020-06-16,"Nordrhein-Westfalen",1576,20
"2279","Düsseldorf",2020-06-17,"Nordrhein-Westfalen",1595,19
"2280","Düsseldorf",2020-06-18,"Nordrhein-Westfalen",1611,16
"2281","Düsseldorf",2020-06-19,"Nordrhein-Westfalen",1631,20
"2282","Düsseldorf",2020-06-20,"Nordrhein-Westfalen",1646,15
"2283","Düsseldorf",2020-06-21,"Nordrhein-Westfalen",1651,5
"2284","Düsseldorf",2020-06-22,"Nordrhein-Westfalen",1669,18
"2285","Düsseldorf",2020-06-23,"Nordrhein-Westfalen",1691,22
"2286","Düsseldorf",2020-06-24,"Nordrhein-Westfalen",1718,27
"2287","Düsseldorf",2020-06-25,"Nordrhein-Westfalen",1736,18
"2288","Düsseldorf",2020-06-26,"Nordrhein-Westfalen",1765,29
"2289","Düsseldorf",2020-06-27,"Nordrhein-Westfalen",1770,5
"2290","Düsseldorf",2020-06-28,"Nordrhein-Westfalen",1780,10
"2291","Düsseldorf",2020-06-29,"Nordrhein-Westfalen",1793,13
"2292","Düsseldorf",2020-06-30,"Nordrhein-Westfalen",1814,21
"2293","Düsseldorf",2020-07-01,"Nordrhein-Westfalen",1852,38
"2294","Düsseldorf",2020-07-02,"Nordrhein-Westfalen",1886,34
"2295","Düsseldorf",2020-07-03,"Nordrhein-Westfalen",1907,21
"2296","Düsseldorf",2020-07-04,"Nordrhein-Westfalen",1916,9
"2297","Düsseldorf",2020-07-05,"Nordrhein-Westfalen",1928,12
"2298","Düsseldorf",2020-07-06,"Nordrhein-Westfalen",1931,3
"2299","Düsseldorf",2020-07-07,"Nordrhein-Westfalen",1948,17
"2300","Düsseldorf",2020-07-08,"Nordrhein-Westfalen",1957,9
"2301","Düsseldorf",2020-07-09,"Nordrhein-Westfalen",1960,3
"2302","Düsseldorf",2020-07-10,"Nordrhein-Westfalen",1965,5
"2303","Düsseldorf",2020-07-11,"Nordrhein-Westfalen",1965,0
"2304","Düsseldorf",2020-07-12,"Nordrhein-Westfalen",1968,3
"2305","Düsseldorf",2020-07-13,"Nordrhein-Westfalen",1972,4
"2306","Düsseldorf",2020-07-14,"Nordrhein-Westfalen",1975,3
"2307","Düsseldorf",2020-07-15,"Nordrhein-Westfalen",1980,5
"2308","Düsseldorf",2020-07-16,"Nordrhein-Westfalen",1995,15
"2309","Düsseldorf",2020-07-17,"Nordrhein-Westfalen",2002,7
"2310","Düsseldorf",2020-07-18,"Nordrhein-Westfalen",2004,2
"2311","Düsseldorf",2020-07-19,"Nordrhein-Westfalen",2011,7
"2312","Düsseldorf",2020-07-20,"Nordrhein-Westfalen",2016,5
"2313","Düsseldorf",2020-07-21,"Nordrhein-Westfalen",2024,8
"2314","Düsseldorf",2020-07-22,"Nordrhein-Westfalen",2034,10
"2315","Düsseldorf",2020-07-23,"Nordrhein-Westfalen",2041,7
"2316","Düsseldorf",2020-07-24,"Nordrhein-Westfalen",2050,9
"2317","Düsseldorf",2020-07-25,"Nordrhein-Westfalen",2060,10
"2318","Düsseldorf",2020-07-26,"Nordrhein-Westfalen",2068,8
"2319","Düsseldorf",2020-07-27,"Nordrhein-Westfalen",2074,6
"2320","Düsseldorf",2020-07-28,"Nordrhein-Westfalen",2080,6
"2321","Düsseldorf",2020-07-29,"Nordrhein-Westfalen",2105,25
"2322","Düsseldorf",2020-07-30,"Nordrhein-Westfalen",2120,15
"2323","Düsseldorf",2020-07-31,"Nordrhein-Westfalen",2146,26
"2324","Düsseldorf",2020-08-01,"Nordrhein-Westfalen",2158,12
"2325","Düsseldorf",2020-08-02,"Nordrhein-Westfalen",2169,11
"2326","Düsseldorf",2020-08-03,"Nordrhein-Westfalen",2178,9
"2327","Düsseldorf",2020-08-04,"Nordrhein-Westfalen",2191,13
"2328","Düsseldorf",2020-08-05,"Nordrhein-Westfalen",2204,13
"2329","Düsseldorf",2020-08-06,"Nordrhein-Westfalen",2240,36
"2330","Düsseldorf",2020-08-07,"Nordrhein-Westfalen",2259,19
"2331","Düsseldorf",2020-08-08,"Nordrhein-Westfalen",2275,16
"2332","Düsseldorf",2020-08-09,"Nordrhein-Westfalen",2284,9
"2333","Düsseldorf",2020-08-10,"Nordrhein-Westfalen",2288,4
"2334","Düsseldorf",2020-08-11,"Nordrhein-Westfalen",2300,12
"2335","Düsseldorf",2020-08-12,"Nordrhein-Westfalen",2335,35
"2336","Düsseldorf",2020-08-13,"Nordrhein-Westfalen",2362,27
"2337","Düsseldorf",2020-08-14,"Nordrhein-Westfalen",2381,19
"2338","Düsseldorf",2020-08-15,"Nordrhein-Westfalen",2390,9
"2339","Erfurt",2020-03-02,"Thüringen",0,NA
"2340","Erfurt",2020-03-03,"Thüringen",0,0
"2341","Erfurt",2020-03-04,"Thüringen",0,0
"2342","Erfurt",2020-03-05,"Thüringen",0,0
"2343","Erfurt",2020-03-06,"Thüringen",0,0
"2344","Erfurt",2020-03-07,"Thüringen",1,1
"2345","Erfurt",2020-03-08,"Thüringen",1,0
"2346","Erfurt",2020-03-09,"Thüringen",1,0
"2347","Erfurt",2020-03-10,"Thüringen",2,1
"2348","Erfurt",2020-03-11,"Thüringen",2,0
"2349","Erfurt",2020-03-12,"Thüringen",2,0
"2350","Erfurt",2020-03-13,"Thüringen",4,2
"2351","Erfurt",2020-03-14,"Thüringen",10,6
"2352","Erfurt",2020-03-15,"Thüringen",10,0
"2353","Erfurt",2020-03-16,"Thüringen",16,6
"2354","Erfurt",2020-03-17,"Thüringen",16,0
"2355","Erfurt",2020-03-18,"Thüringen",17,1
"2356","Erfurt",2020-03-19,"Thüringen",26,9
"2357","Erfurt",2020-03-20,"Thüringen",28,2
"2358","Erfurt",2020-03-21,"Thüringen",29,1
"2359","Erfurt",2020-03-22,"Thüringen",30,1
"2360","Erfurt",2020-03-23,"Thüringen",43,13
"2361","Erfurt",2020-03-24,"Thüringen",53,10
"2362","Erfurt",2020-03-25,"Thüringen",61,8
"2363","Erfurt",2020-03-26,"Thüringen",67,6
"2364","Erfurt",2020-03-27,"Thüringen",72,5
"2365","Erfurt",2020-03-28,"Thüringen",75,3
"2366","Erfurt",2020-03-29,"Thüringen",77,2
"2367","Erfurt",2020-03-30,"Thüringen",77,0
"2368","Erfurt",2020-03-31,"Thüringen",82,5
"2369","Erfurt",2020-04-01,"Thüringen",87,5
"2370","Erfurt",2020-04-02,"Thüringen",89,2
"2371","Erfurt",2020-04-03,"Thüringen",92,3
"2372","Erfurt",2020-04-04,"Thüringen",94,2
"2373","Erfurt",2020-04-05,"Thüringen",95,1
"2374","Erfurt",2020-04-06,"Thüringen",97,2
"2375","Erfurt",2020-04-07,"Thüringen",103,6
"2376","Erfurt",2020-04-08,"Thüringen",107,4
"2377","Erfurt",2020-04-09,"Thüringen",108,1
"2378","Erfurt",2020-04-10,"Thüringen",110,2
"2379","Erfurt",2020-04-11,"Thüringen",110,0
"2380","Erfurt",2020-04-12,"Thüringen",112,2
"2381","Erfurt",2020-04-13,"Thüringen",113,1
"2382","Erfurt",2020-04-14,"Thüringen",115,2
"2383","Erfurt",2020-04-15,"Thüringen",117,2
"2384","Erfurt",2020-04-16,"Thüringen",120,3
"2385","Erfurt",2020-04-17,"Thüringen",121,1
"2386","Erfurt",2020-04-18,"Thüringen",121,0
"2387","Erfurt",2020-04-19,"Thüringen",122,1
"2388","Erfurt",2020-04-20,"Thüringen",122,0
"2389","Erfurt",2020-04-21,"Thüringen",125,3
"2390","Erfurt",2020-04-22,"Thüringen",129,4
"2391","Erfurt",2020-04-23,"Thüringen",131,2
"2392","Erfurt",2020-04-24,"Thüringen",131,0
"2393","Erfurt",2020-04-25,"Thüringen",132,1
"2394","Erfurt",2020-04-26,"Thüringen",132,0
"2395","Erfurt",2020-04-27,"Thüringen",133,1
"2396","Erfurt",2020-04-28,"Thüringen",133,0
"2397","Erfurt",2020-04-29,"Thüringen",133,0
"2398","Erfurt",2020-04-30,"Thüringen",133,0
"2399","Erfurt",2020-05-01,"Thüringen",133,0
"2400","Erfurt",2020-05-02,"Thüringen",134,1
"2401","Erfurt",2020-05-03,"Thüringen",134,0
"2402","Erfurt",2020-05-04,"Thüringen",134,0
"2403","Erfurt",2020-05-05,"Thüringen",134,0
"2404","Erfurt",2020-05-06,"Thüringen",135,1
"2405","Erfurt",2020-05-07,"Thüringen",135,0
"2406","Erfurt",2020-05-08,"Thüringen",135,0
"2407","Erfurt",2020-05-09,"Thüringen",135,0
"2408","Erfurt",2020-05-10,"Thüringen",135,0
"2409","Erfurt",2020-05-11,"Thüringen",135,0
"2410","Erfurt",2020-05-12,"Thüringen",135,0
"2411","Erfurt",2020-05-13,"Thüringen",135,0
"2412","Erfurt",2020-05-14,"Thüringen",135,0
"2413","Erfurt",2020-05-15,"Thüringen",136,1
"2414","Erfurt",2020-05-16,"Thüringen",136,0
"2415","Erfurt",2020-05-17,"Thüringen",136,0
"2416","Erfurt",2020-05-18,"Thüringen",136,0
"2417","Erfurt",2020-05-19,"Thüringen",136,0
"2418","Erfurt",2020-05-20,"Thüringen",136,0
"2419","Erfurt",2020-05-21,"Thüringen",136,0
"2420","Erfurt",2020-05-22,"Thüringen",136,0
"2421","Erfurt",2020-05-23,"Thüringen",136,0
"2422","Erfurt",2020-05-24,"Thüringen",136,0
"2423","Erfurt",2020-05-25,"Thüringen",136,0
"2424","Erfurt",2020-05-26,"Thüringen",136,0
"2425","Erfurt",2020-05-27,"Thüringen",137,1
"2426","Erfurt",2020-05-28,"Thüringen",137,0
"2427","Erfurt",2020-05-29,"Thüringen",137,0
"2428","Erfurt",2020-05-30,"Thüringen",137,0
"2429","Erfurt",2020-05-31,"Thüringen",137,0
"2430","Erfurt",2020-06-01,"Thüringen",137,0
"2431","Erfurt",2020-06-02,"Thüringen",138,1
"2432","Erfurt",2020-06-03,"Thüringen",138,0
"2433","Erfurt",2020-06-04,"Thüringen",138,0
"2434","Erfurt",2020-06-05,"Thüringen",138,0
"2435","Erfurt",2020-06-06,"Thüringen",138,0
"2436","Erfurt",2020-06-07,"Thüringen",138,0
"2437","Erfurt",2020-06-08,"Thüringen",138,0
"2438","Erfurt",2020-06-09,"Thüringen",138,0
"2439","Erfurt",2020-06-10,"Thüringen",138,0
"2440","Erfurt",2020-06-11,"Thüringen",138,0
"2441","Erfurt",2020-06-12,"Thüringen",138,0
"2442","Erfurt",2020-06-13,"Thüringen",138,0
"2443","Erfurt",2020-06-14,"Thüringen",138,0
"2444","Erfurt",2020-06-15,"Thüringen",139,1
"2445","Erfurt",2020-06-16,"Thüringen",139,0
"2446","Erfurt",2020-06-17,"Thüringen",139,0
"2447","Erfurt",2020-06-18,"Thüringen",139,0
"2448","Erfurt",2020-06-19,"Thüringen",139,0
"2449","Erfurt",2020-06-20,"Thüringen",139,0
"2450","Erfurt",2020-06-21,"Thüringen",139,0
"2451","Erfurt",2020-06-22,"Thüringen",139,0
"2452","Erfurt",2020-06-23,"Thüringen",139,0
"2453","Erfurt",2020-06-24,"Thüringen",139,0
"2454","Erfurt",2020-06-25,"Thüringen",139,0
"2455","Erfurt",2020-06-26,"Thüringen",139,0
"2456","Erfurt",2020-06-27,"Thüringen",139,0
"2457","Erfurt",2020-06-28,"Thüringen",139,0
"2458","Erfurt",2020-06-29,"Thüringen",139,0
"2459","Erfurt",2020-06-30,"Thüringen",139,0
"2460","Erfurt",2020-07-01,"Thüringen",139,0
"2461","Erfurt",2020-07-02,"Thüringen",140,1
"2462","Erfurt",2020-07-03,"Thüringen",140,0
"2463","Erfurt",2020-07-04,"Thüringen",140,0
"2464","Erfurt",2020-07-05,"Thüringen",140,0
"2465","Erfurt",2020-07-06,"Thüringen",140,0
"2466","Erfurt",2020-07-07,"Thüringen",140,0
"2467","Erfurt",2020-07-08,"Thüringen",140,0
"2468","Erfurt",2020-07-09,"Thüringen",140,0
"2469","Erfurt",2020-07-10,"Thüringen",140,0
"2470","Erfurt",2020-07-11,"Thüringen",140,0
"2471","Erfurt",2020-07-12,"Thüringen",140,0
"2472","Erfurt",2020-07-13,"Thüringen",140,0
"2473","Erfurt",2020-07-14,"Thüringen",140,0
"2474","Erfurt",2020-07-15,"Thüringen",140,0
"2475","Erfurt",2020-07-16,"Thüringen",140,0
"2476","Erfurt",2020-07-17,"Thüringen",140,0
"2477","Erfurt",2020-07-18,"Thüringen",140,0
"2478","Erfurt",2020-07-19,"Thüringen",140,0
"2479","Erfurt",2020-07-20,"Thüringen",140,0
"2480","Erfurt",2020-07-21,"Thüringen",140,0
"2481","Erfurt",2020-07-22,"Thüringen",140,0
"2482","Erfurt",2020-07-23,"Thüringen",140,0
"2483","Erfurt",2020-07-24,"Thüringen",140,0
"2484","Erfurt",2020-07-25,"Thüringen",140,0
"2485","Erfurt",2020-07-26,"Thüringen",140,0
"2486","Erfurt",2020-07-27,"Thüringen",140,0
"2487","Erfurt",2020-07-28,"Thüringen",142,2
"2488","Erfurt",2020-07-29,"Thüringen",142,0
"2489","Erfurt",2020-07-30,"Thüringen",142,0
"2490","Erfurt",2020-07-31,"Thüringen",142,0
"2491","Erfurt",2020-08-01,"Thüringen",142,0
"2492","Erfurt",2020-08-02,"Thüringen",142,0
"2493","Erfurt",2020-08-03,"Thüringen",143,1
"2494","Erfurt",2020-08-04,"Thüringen",143,0
"2495","Erfurt",2020-08-05,"Thüringen",143,0
"2496","Erfurt",2020-08-06,"Thüringen",150,7
