"","eng","date","daily_cases","add"
"999","Bolton","2020/5/21",1419,12
"1000","Bolton","2020/5/22",1429,10
"1001","Bolton","2020/5/23",1439,10
"1002","Bolton","2020/5/24",1448,9
"1003","Bolton","2020/5/25",1457,9
"1004","Bolton","2020/5/26",1471,14
"1005","Bolton","2020/5/27",1493,22
"1006","Bolton","2020/5/28",1509,16
"1007","Bolton","2020/5/29",1519,10
"1008","Bolton","2020/5/30",1528,9
"1009","Bolton","2020/5/31",1535,7
"1010","Bolton","2020/6/1",1547,12
"1011","Bolton","2020/6/2",1560,13
"1012","Bolton","2020/6/3",1590,30
"1013","Bolton","2020/6/4",1603,13
"1014","Bolton","2020/6/5",1609,6
"1015","Bolton","2020/6/6",1610,1
"1016","Bolton","2020/6/7",1614,4
"1017","Bolton","2020/6/8",1617,3
"1018","Bolton","2020/6/9",1623,6
"1019","Bolton","2020/6/10",1632,9
"1020","Bolton","2020/6/11",1643,11
"1021","Bolton","2020/6/12",1647,4
"1022","Bolton","2020/6/13",1653,6
"1023","Bolton","2020/6/14",1657,4
"1024","Bolton","2020/6/15",1663,6
"1025","Bolton","2020/6/16",1668,5
"1026","Bolton","2020/6/17",1680,12
"1027","Bolton","2020/6/18",1686,6
"1028","Bolton","2020/6/19",1688,2
"1029","Bolton","2020/6/20",1697,9
"1030","Bolton","2020/6/21",1703,6
"1031","Bolton","2020/6/22",1717,14
"1032","Bolton","2020/6/23",1732,15
"1033","Bolton","2020/6/24",1747,15
"1034","Bolton","2020/6/25",1754,7
"1035","Bolton","2020/6/26",1763,9
"1036","Bolton","2020/6/27",1770,7
"1037","Bolton","2020/6/28",1771,1
"1038","Bolton","2020/6/29",1785,14
"1039","Bolton","2020/6/30",1793,8
"1040","Bolton","2020/7/1",1799,6
"1041","Bolton","2020/7/2",1803,4
"1042","Bolton","2020/7/3",1813,10
"1043","Bolton","2020/7/4",1821,8
"1044","Bolton","2020/7/5",1828,7
"1045","Bolton","2020/7/6",1844,16
"1046","Bolton","2020/7/7",1848,4
"1047","Bolton","2020/7/8",1853,5
"1048","Bolton","2020/7/9",1858,5
"1049","Bolton","2020/7/10",1864,6
"1050","Bolton","2020/7/11",1873,9
"1051","Bolton","2020/7/12",1875,2
"1052","Bolton","2020/7/13",1880,5
"1053","Bolton","2020/7/14",1888,8
"1054","Bolton","2020/7/15",1894,6
"1055","Bolton","2020/7/16",1899,5
"1056","Bolton","2020/7/17",1903,4
"1057","Bolton","2020/7/18",1908,5
"1058","Bolton","2020/7/19",1921,13
"1059","Bolton","2020/7/20",1928,7
"1060","Bolton","2020/7/21",1931,3
"1061","Bolton","2020/7/22",1943,12
"1062","Bolton","2020/7/23",1950,7
"1063","Bolton","2020/7/24",1954,4
"1064","Bolton","2020/7/25",1956,2
"1065","Bolton","2020/7/26",1962,6
"1066","Bolton","2020/7/27",1974,12
"1067","Bolton","2020/7/28",1984,10
"1068","Bolton","2020/7/29",1994,10
"1069","Bolton","2020/7/30",2001,7
"1070","Bolton","2020/7/31",2011,10
"1071","Bolton","2020/8/1",2023,12
"1072","Bolton","2020/8/2",2030,7
"1073","Bolton","2020/8/3",2050,20
"1074","Bolton","2020/8/4",2061,11
"1075","Bolton","2020/8/5",2071,10
"1076","Bolton","2020/8/6",2091,20
"1077","Bolton","2020/8/7",2095,4
"1078","Bolton","2020/8/8",2102,7
"1079","Bolton","2020/8/9",2114,12
"1080","Bolton","2020/8/10",2127,13
"1081","Bolton","2020/8/11",2144,17
"1082","Bolton","2020/8/12",2156,12
"1083","Bolton","2020/8/13",2164,8
"1084","Bolton","2020/8/14",2179,15
"1085","Bolton","2020/8/15",2185,6
"1086","Bournemouth, Christchurch and Poole","2020/3/14",9,NA
"1087","Bournemouth, Christchurch and Poole","2020/3/15",9,0
"1088","Bournemouth, Christchurch and Poole","2020/3/16",9,0
"1089","Bournemouth, Christchurch and Poole","2020/3/17",10,1
"1090","Bournemouth, Christchurch and Poole","2020/3/18",11,1
"1091","Bournemouth, Christchurch and Poole","2020/3/19",12,1
"1092","Bournemouth, Christchurch and Poole","2020/3/20",12,0
"1093","Bournemouth, Christchurch and Poole","2020/3/21",15,3
"1094","Bournemouth, Christchurch and Poole","2020/3/22",16,1
"1095","Bournemouth, Christchurch and Poole","2020/3/23",17,1
"1096","Bournemouth, Christchurch and Poole","2020/3/24",22,5
"1097","Bournemouth, Christchurch and Poole","2020/3/25",27,5
"1098","Bournemouth, Christchurch and Poole","2020/3/26",36,9
