"","div","date","eng","daily_cases","new_cases","date_id","add"
"6950","Gyeonggi-do","2020/5/2","å®_±±å¸",678,0,103,0
"6951","Gyeonggi-do","2020/5/3","å®_±±å¸",680,2,104,2
"6952","Gyeonggi-do","2020/5/4","å®_±±å¸",681,1,105,1
"6953","Gyeonggi-do","2020/5/5","å®_±±å¸",681,0,106,0
"6954","Gyeonggi-do","2020/5/6","å®_±±å¸",681,0,107,0
"6955","Gyeonggi-do","2020/5/7","å®_±±å¸",682,1,108,1
"6956","Gyeonggi-do","2020/5/8","å®_±±å¸",684,2,109,2
"6957","Gyeonggi-do","2020/5/9","å®_±±å¸",688,4,110,4
"6958","Gyeonggi-do","2020/5/10","å®_±±å¸",694,6,111,6
"6959","Gyeonggi-do","2020/5/11","å®_±±å¸",698,4,112,4
"6960","Gyeonggi-do","2020/5/12","å®_±±å¸",706,8,113,8
"6961","Gyeonggi-do","2020/5/13","å®_±±å¸",708,2,114,2
"6962","Gyeonggi-do","2020/5/14","å®_±±å¸",714,6,115,6
"6963","Gyeonggi-do","2020/5/15","å®_±±å¸",717,3,116,3
"6964","Gyeonggi-do","2020/5/16","å®_±±å¸",721,4,117,4
"6965","Gyeonggi-do","2020/5/17","å®_±±å¸",721,0,118,0
"6966","Gyeonggi-do","2020/5/18","å®_±±å¸",724,3,119,3
"6967","Gyeonggi-do","2020/5/19","å®_±±å¸",725,1,120,1
"6968","Gyeonggi-do","2020/5/20","å®_±±å¸",735,10,121,10
"6969","Gyeonggi-do","2020/5/21","å®_±±å¸",735,0,122,0
"6970","Gyeonggi-do","2020/5/22","å®_±±å¸",741,6,123,6
"6971","Gyeonggi-do","2020/5/23","å®_±±å¸",754,13,124,13
"6972","Gyeonggi-do","2020/5/24","å®_±±å¸",760,6,125,6
"6973","Gyeonggi-do","2020/5/25","å®_±±å¸",766,6,126,6
"6974","Gyeonggi-do","2020/5/26","å®_±±å¸",768,2,127,2
"6975","Gyeonggi-do","2020/5/27","å®_±±å¸",774,6,128,6
"6976","Gyeonggi-do","2020/5/28","å®_±±å¸",795,21,129,21
"6977","Gyeonggi-do","2020/5/29","å®_±±å¸",815,20,130,20
"6978","Gyeonggi-do","2020/5/30","å®_±±å¸",828,13,131,13
"6979","Gyeonggi-do","2020/5/31","å®_±±å¸",840,12,132,12
"6980","Gyeonggi-do","2020/6/1","å®_±±å¸",852,12,133,12
"6981","Gyeonggi-do","2020/6/2","å®_±±å¸",867,15,134,15
"6982","Gyeonggi-do","2020/6/3","å®_±±å¸",879,12,135,12
"6983","Gyeonggi-do","2020/6/4","å®_±±å¸",894,15,136,15
"6984","Gyeonggi-do","2020/6/5","å®_±±å¸",907,13,137,13
"6985","Gyeonggi-do","2020/6/6","å®_±±å¸",915,8,138,8
"6986","Gyeonggi-do","2020/6/7","å®_±±å¸",934,19,139,19
"6987","Gyeonggi-do","2020/6/8","å®_±±å¸",942,8,140,8
"6988","Gyeonggi-do","2020/6/9","å®_±±å¸",955,13,141,13
"6989","Gyeonggi-do","2020/6/10","å®_±±å¸",976,21,142,21
"6990","Gyeonggi-do","2020/6/11","å®_±±å¸",992,16,143,16
"6991","Gyeonggi-do","2020/6/12","å®_±±å¸",1011,19,144,19
"6992","Gyeonggi-do","2020/6/13","å®_±±å¸",1025,14,145,14
"6993","Gyeonggi-do","2020/6/14","å®_±±å¸",1035,10,146,10
"6994","Gyeonggi-do","2020/6/15","å®_±±å¸",1045,10,147,10
"6995","Gyeonggi-do","2020/6/16","å®_±±å¸",1050,5,148,5
"6996","Gyeonggi-do","2020/6/17","å®_±±å¸",1063,13,149,13
"6997","Gyeonggi-do","2020/6/18","å®_±±å¸",1079,16,150,16
"6998","Gyeonggi-do","2020/6/19","å®_±±å¸",1090,11,151,11
"6999","Gyeonggi-do","2020/6/20","å®_±±å¸",1107,17,152,17
"7000","Gyeonggi-do","2020/6/21","å®_±±å¸",1117,10,153,10
"7001","Gyeonggi-do","2020/6/22","å®_±±å¸",1123,6,154,6
"7002","Gyeonggi-do","2020/6/23","å®_±±å¸",1130,7,155,7
"7003","Gyeonggi-do","2020/6/24","å®_±±å¸",1137,7,156,7
"7004","Gyeonggi-do","2020/6/25","å®_±±å¸",1146,9,157,9
"7005","Gyeonggi-do","2020/6/26","å®_±±å¸",1150,4,158,4
"7006","Gyeonggi-do","2020/6/27","å®_±±å¸",1167,17,159,17
"7007","Gyeonggi-do","2020/6/28","å®_±±å¸",1184,17,160,17
"7008","Gyeonggi-do","2020/6/29","å®_±±å¸",1200,16,161,16
"7009","Gyeonggi-do","2020/6/30","å®_±±å¸",1207,7,162,7
"7010","Sejong","2020/1/20","ä¸__å¸",0,NA,0,NA
"7011","Sejong","2020/1/21","ä¸__å¸",0,0,1,0
"7012","Sejong","2020/1/22","ä¸__å¸",0,0,2,0
"7013","Sejong","2020/1/23","ä¸__å¸",0,0,3,0
"7014","Sejong","2020/1/24","ä¸__å¸",0,0,4,0
"7015","Sejong","2020/1/25","ä¸__å¸",0,0,5,0
"7016","Sejong","2020/1/26","ä¸__å¸",0,0,6,0
"7017","Sejong","2020/1/27","ä¸__å¸",0,0,7,0
"7018","Sejong","2020/1/28","ä¸__å¸",0,0,8,0
"7019","Sejong","2020/1/29","ä¸__å¸",0,0,9,0
"7020","Sejong","2020/1/30","ä¸__å¸",0,0,10,0
"7021","Sejong","2020/1/31","ä¸__å¸",0,0,11,0
"7022","Sejong","2020/2/1","ä¸__å¸",0,0,12,0
"7023","Sejong","2020/2/2","ä¸__å¸",0,0,13,0
"7024","Sejong","2020/2/3","ä¸__å¸",0,0,14,0
"7025","Sejong","2020/2/4","ä¸__å¸",0,0,15,0
"7026","Sejong","2020/2/5","ä¸__å¸",0,0,16,0
"7027","Sejong","2020/2/6","ä¸__å¸",0,0,17,0
"7028","Sejong","2020/2/7","ä¸__å¸",0,0,18,0
"7029","Sejong","2020/2/8","ä¸__å¸",0,0,19,0
"7030","Sejong","2020/2/9","ä¸__å¸",0,0,20,0
"7031","Sejong","2020/2/10","ä¸__å¸",0,0,21,0
"7032","Sejong","2020/2/11","ä¸__å¸",0,0,22,0
"7033","Sejong","2020/2/12","ä¸__å¸",0,0,23,0
"7034","Sejong","2020/2/13","ä¸__å¸",0,0,24,0
"7035","Sejong","2020/2/14","ä¸__å¸",0,0,25,0
"7036","Sejong","2020/2/15","ä¸__å¸",0,0,26,0
"7037","Sejong","2020/2/16","ä¸__å¸",0,0,27,0
"7038","Sejong","2020/2/17","ä¸__å¸",0,0,28,0
"7039","Sejong","2020/2/18","ä¸__å¸",0,0,29,0
"7040","Sejong","2020/2/19","ä¸__å¸",0,0,30,0
"7041","Sejong","2020/2/20","ä¸__å¸",0,0,31,0
"7042","Sejong","2020/2/21","ä¸__å¸",0,0,32,0
"7043","Sejong","2020/2/22","ä¸__å¸",1,1,33,1
"7044","Sejong","2020/2/23","ä¸__å¸",1,0,34,0
"7045","Sejong","2020/2/24","ä¸__å¸",1,0,35,0
"7046","Sejong","2020/2/25","ä¸__å¸",1,0,36,0
"7047","Sejong","2020/2/26","ä¸__å¸",1,0,37,0
"7048","Sejong","2020/2/27","ä¸__å¸",1,0,38,0
"7049","Sejong","2020/2/28","ä¸__å¸",1,0,39,0
"7050","Sejong","2020/2/29","ä¸__å¸",1,0,40,0
"7051","Sejong","2020/3/1","ä¸__å¸",1,0,41,0
"7052","Sejong","2020/3/2","ä¸__å¸",1,0,42,0
"7053","Sejong","2020/3/3","ä¸__å¸",1,0,43,0
"7054","Sejong","2020/3/4","ä¸__å¸",1,0,44,0
"7055","Sejong","2020/3/5","ä¸__å¸",1,0,45,0
"7056","Sejong","2020/3/6","ä¸__å¸",1,0,46,0
"7057","Sejong","2020/3/7","ä¸__å¸",2,1,47,1
"7058","Sejong","2020/3/8","ä¸__å¸",3,1,48,1
"7059","Sejong","2020/3/9","ä¸__å¸",6,3,49,3
"7060","Sejong","2020/3/10","ä¸__å¸",8,2,50,2
"7061","Sejong","2020/3/11","ä¸__å¸",10,2,51,2
"7062","Sejong","2020/3/12","ä¸__å¸",15,5,52,5
"7063","Sejong","2020/3/13","ä¸__å¸",32,17,53,17
"7064","Sejong","2020/3/14","ä¸__å¸",38,6,54,6
"7065","Sejong","2020/3/15","ä¸__å¸",39,1,55,1
"7066","Sejong","2020/3/16","ä¸__å¸",40,1,56,1
"7067","Sejong","2020/3/17","ä¸__å¸",40,0,57,0
"7068","Sejong","2020/3/18","ä¸__å¸",41,1,58,1
"7069","Sejong","2020/3/19","ä¸__å¸",41,0,59,0
"7070","Sejong","2020/3/20","ä¸__å¸",41,0,60,0
"7071","Sejong","2020/3/21","ä¸__å¸",41,0,61,0
"7072","Sejong","2020/3/22","ä¸__å¸",41,0,62,0
"7073","Sejong","2020/3/23","ä¸__å¸",42,1,63,1
"7074","Sejong","2020/3/24","ä¸__å¸",42,0,64,0
"7075","Sejong","2020/3/25","ä¸__å¸",44,2,65,2
"7076","Sejong","2020/3/26","ä¸__å¸",44,0,66,0
"7077","Sejong","2020/3/27","ä¸__å¸",44,0,67,0
"7078","Sejong","2020/3/28","ä¸__å¸",44,0,68,0
"7079","Sejong","2020/3/29","ä¸__å¸",46,2,69,2
"7080","Sejong","2020/3/30","ä¸__å¸",46,0,70,0
"7081","Sejong","2020/3/31","ä¸__å¸",46,0,71,0
"7082","Sejong","2020/4/1","ä¸__å¸",46,0,72,0
"7083","Sejong","2020/4/2","ä¸__å¸",46,0,73,0
"7084","Sejong","2020/4/3","ä¸__å¸",46,0,74,0
"7085","Sejong","2020/4/4","ä¸__å¸",46,0,75,0
"7086","Sejong","2020/4/5","ä¸__å¸",46,0,76,0
"7087","Sejong","2020/4/6","ä¸__å¸",46,0,77,0
"7088","Sejong","2020/4/7","ä¸__å¸",46,0,78,0
"7089","Sejong","2020/4/8","ä¸__å¸",46,0,79,0
"7090","Sejong","2020/4/9","ä¸__å¸",46,0,80,0
"7091","Sejong","2020/4/10","ä¸__å¸",46,0,81,0
"7092","Sejong","2020/4/11","ä¸__å¸",46,0,82,0
"7093","Sejong","2020/4/12","ä¸__å¸",46,0,83,0
"7094","Sejong","2020/4/13","ä¸__å¸",46,0,84,0
"7095","Sejong","2020/4/14","ä¸__å¸",46,0,85,0
"7096","Sejong","2020/4/15","ä¸__å¸",46,0,86,0
"7097","Sejong","2020/4/16","ä¸__å¸",46,0,87,0
"7098","Sejong","2020/4/17","ä¸__å¸",46,0,88,0
"7099","Sejong","2020/4/18","ä¸__å¸",46,0,89,0
"7100","Sejong","2020/4/19","ä¸__å¸",46,0,90,0
"7101","Sejong","2020/4/20","ä¸__å¸",46,0,91,0
"7102","Sejong","2020/4/21","ä¸__å¸",46,0,92,0
"7103","Sejong","2020/4/22","ä¸__å¸",46,0,93,0
"7104","Sejong","2020/4/23","ä¸__å¸",46,0,94,0
"7105","Sejong","2020/4/24","ä¸__å¸",46,0,95,0
"7106","Sejong","2020/4/25","ä¸__å¸",46,0,96,0
"7107","Sejong","2020/4/26","ä¸__å¸",46,0,97,0
"7108","Sejong","2020/4/27","ä¸__å¸",46,0,98,0
"7109","Sejong","2020/4/28","ä¸__å¸",46,0,99,0
"7110","Sejong","2020/4/29","ä¸__å¸",46,0,100,0
"7111","Sejong","2020/4/30","ä¸__å¸",46,0,101,0
"7112","Sejong","2020/5/1","ä¸__å¸",46,0,102,0
"7113","Sejong","2020/5/2","ä¸__å¸",46,0,103,0
"7114","Sejong","2020/5/3","ä¸__å¸",46,0,104,0
"7115","Sejong","2020/5/4","ä¸__å¸",46,0,105,0
"7116","Sejong","2020/5/5","ä¸__å¸",46,0,106,0
"7117","Sejong","2020/5/6","ä¸__å¸",46,0,107,0
"7118","Sejong","2020/5/7","ä¸__å¸",46,0,108,0
"7119","Sejong","2020/5/8","ä¸__å¸",46,0,109,0
"7120","Sejong","2020/5/9","ä¸__å¸",46,0,110,0
"7121","Sejong","2020/5/10","ä¸__å¸",46,0,111,0
"7122","Sejong","2020/5/11","ä¸__å¸",47,1,112,1
"7123","Sejong","2020/5/12","ä¸__å¸",47,0,113,0
"7124","Sejong","2020/5/13","ä¸__å¸",47,0,114,0
"7125","Sejong","2020/5/14","ä¸__å¸",47,0,115,0
"7126","Sejong","2020/5/15","ä¸__å¸",47,0,116,0
"7127","Sejong","2020/5/16","ä¸__å¸",47,0,117,0
"7128","Sejong","2020/5/17","ä¸__å¸",47,0,118,0
"7129","Sejong","2020/5/18","ä¸__å¸",47,0,119,0
"7130","Sejong","2020/5/19","ä¸__å¸",47,0,120,0
"7131","Sejong","2020/5/20","ä¸__å¸",47,0,121,0
"7132","Sejong","2020/5/21","ä¸__å¸",47,0,122,0
"7133","Sejong","2020/5/22","ä¸__å¸",47,0,123,0
"7134","Sejong","2020/5/23","ä¸__å¸",47,0,124,0
"7135","Sejong","2020/5/24","ä¸__å¸",47,0,125,0
"7136","Sejong","2020/5/25","ä¸__å¸",47,0,126,0
"7137","Sejong","2020/5/26","ä¸__å¸",47,0,127,0
"7138","Sejong","2020/5/27","ä¸__å¸",47,0,128,0
"7139","Sejong","2020/5/28","ä¸__å¸",47,0,129,0
"7140","Sejong","2020/5/29","ä¸__å¸",47,0,130,0
"7141","Sejong","2020/5/30","ä¸__å¸",47,0,131,0
"7142","Sejong","2020/5/31","ä¸__å¸",47,0,132,0
"7143","Sejong","2020/6/1","ä¸__å¸",47,0,133,0
"7144","Sejong","2020/6/2","ä¸__å¸",47,0,134,0
"7145","Sejong","2020/6/3","ä¸__å¸",47,0,135,0
"7146","Sejong","2020/6/4","ä¸__å¸",47,0,136,0
"7147","Sejong","2020/6/5","ä¸__å¸",47,0,137,0
"7148","Sejong","2020/6/6","ä¸__å¸",47,0,138,0
"7149","Sejong","2020/6/7","ä¸__å¸",47,0,139,0
"7150","Sejong","2020/6/8","ä¸__å¸",47,0,140,0
"7151","Sejong","2020/6/9","ä¸__å¸",47,0,141,0
"7152","Sejong","2020/6/10","ä¸__å¸",47,0,142,0
"7153","Sejong","2020/6/11","ä¸__å¸",47,0,143,0
"7154","Sejong","2020/6/12","ä¸__å¸",47,0,144,0
"7155","Sejong","2020/6/13","ä¸__å¸",47,0,145,0
"7156","Sejong","2020/6/14","ä¸__å¸",47,0,146,0
"7157","Sejong","2020/6/15","ä¸__å¸",47,0,147,0
"7158","Sejong","2020/6/16","ä¸__å¸",47,0,148,0
"7159","Sejong","2020/6/17","ä¸__å¸",47,0,149,0
"7160","Sejong","2020/6/18","ä¸__å¸",48,1,150,1
"7161","Sejong","2020/6/19","ä¸__å¸",48,0,151,0
"7162","Sejong","2020/6/20","ä¸__å¸",48,0,152,0
"7163","Sejong","2020/6/21","ä¸__å¸",49,1,153,1
"7164","Sejong","2020/6/22","ä¸__å¸",49,0,154,0
"7165","Sejong","2020/6/23","ä¸__å¸",49,0,155,0
"7166","Sejong","2020/6/24","ä¸__å¸",49,0,156,0
"7167","Sejong","2020/6/25","ä¸__å¸",49,0,157,0
"7168","Sejong","2020/6/26","ä¸__å¸",49,0,158,0
"7169","Sejong","2020/6/27","ä¸__å¸",49,0,159,0
"7170","Sejong","2020/6/28","ä¸__å¸",49,0,160,0
"7171","Sejong","2020/6/29","ä¸__å¸",49,0,161,0
"7172","Sejong","2020/6/30","ä¸__å¸",50,1,162,1
"7173","Gyeongsangbuk-do","2020/1/20","åº__å¸",0,NA,0,NA
"7174","Gyeongsangbuk-do","2020/1/21","åº__å¸",0,0,1,0
"7175","Gyeongsangbuk-do","2020/1/22","åº__å¸",0,0,2,0
"7176","Gyeongsangbuk-do","2020/1/23","åº__å¸",0,0,3,0
"7177","Gyeongsangbuk-do","2020/1/24","åº__å¸",0,0,4,0
"7178","Gyeongsangbuk-do","2020/1/25","åº__å¸",0,0,5,0
"7179","Gyeongsangbuk-do","2020/1/26","åº__å¸",0,0,6,0
"7180","Gyeongsangbuk-do","2020/1/27","åº__å¸",0,0,7,0
"7181","Gyeongsangbuk-do","2020/1/28","åº__å¸",0,0,8,0
"7182","Gyeongsangbuk-do","2020/1/29","åº__å¸",0,0,9,0
"7183","Gyeongsangbuk-do","2020/1/30","åº__å¸",0,0,10,0
"7184","Gyeongsangbuk-do","2020/1/31","åº__å¸",0,0,11,0
"7185","Gyeongsangbuk-do","2020/2/1","åº__å¸",0,0,12,0
"7186","Gyeongsangbuk-do","2020/2/2","åº__å¸",0,0,13,0
"7187","Gyeongsangbuk-do","2020/2/3","åº__å¸",0,0,14,0
"7188","Gyeongsangbuk-do","2020/2/4","åº__å¸",0,0,15,0
"7189","Gyeongsangbuk-do","2020/2/5","åº__å¸",0,0,16,0
"7190","Gyeongsangbuk-do","2020/2/6","åº__å¸",0,0,17,0
"7191","Gyeongsangbuk-do","2020/2/7","åº__å¸",0,0,18,0
"7192","Gyeongsangbuk-do","2020/2/8","åº__å¸",0,0,19,0
"7193","Gyeongsangbuk-do","2020/2/9","åº__å¸",0,0,20,0
"7194","Gyeongsangbuk-do","2020/2/10","åº__å¸",0,0,21,0
"7195","Gyeongsangbuk-do","2020/2/11","åº__å¸",0,0,22,0
"7196","Gyeongsangbuk-do","2020/2/12","åº__å¸",0,0,23,0
"7197","Gyeongsangbuk-do","2020/2/13","åº__å¸",0,0,24,0
"7198","Gyeongsangbuk-do","2020/2/14","åº__å¸",0,0,25,0
"7199","Gyeongsangbuk-do","2020/2/15","åº__å¸",0,0,26,0
"7200","Gyeongsangbuk-do","2020/2/16","åº__å¸",0,0,27,0
"7201","Gyeongsangbuk-do","2020/2/17","åº__å¸",0,0,28,0
"7202","Gyeongsangbuk-do","2020/2/18","åº__å¸",0,0,29,0
"7203","Gyeongsangbuk-do","2020/2/19","åº__å¸",2,2,30,2
"7204","Gyeongsangbuk-do","2020/2/20","åº__å¸",25,23,31,23
"7205","Gyeongsangbuk-do","2020/2/21","åº__å¸",28,3,32,3
"7206","Gyeongsangbuk-do","2020/2/22","åº__å¸",145,117,33,117
"7207","Gyeongsangbuk-do","2020/2/23","åº__å¸",170,25,34,25
"7208","Gyeongsangbuk-do","2020/2/24","åº__å¸",193,23,35,23
"7209","Gyeongsangbuk-do","2020/2/25","åº__å¸",249,56,36,56
"7210","Gyeongsangbuk-do","2020/2/26","åº__å¸",317,68,37,68
"7211","Gyeongsangbuk-do","2020/2/27","åº__å¸",345,28,38,28
"7212","Gyeongsangbuk-do","2020/2/28","åº__å¸",409,64,39,64
"7213","Gyeongsangbuk-do","2020/2/29","åº__å¸",488,79,40,79
"7214","Gyeongsangbuk-do","2020/3/1","åº__å¸",556,68,41,68
"7215","Gyeongsangbuk-do","2020/3/2","åº__å¸",624,68,42,68
"7216","Gyeongsangbuk-do","2020/3/3","åº__å¸",685,61,43,61
"7217","Gyeongsangbuk-do","2020/3/4","åº__å¸",774,89,44,89
"7218","Gyeongsangbuk-do","2020/3/5","åº__å¸",861,87,45,87
"7219","Gyeongsangbuk-do","2020/3/6","åº__å¸",984,123,46,123
"7220","Gyeongsangbuk-do","2020/3/7","åº__å¸",1049,65,47,65
"7221","Gyeongsangbuk-do","2020/3/8","åº__å¸",1082,33,48,33
"7222","Gyeongsangbuk-do","2020/3/9","åº__å¸",1107,25,49,25
"7223","Gyeongsangbuk-do","2020/3/10","åº__å¸",1117,10,50,10
"7224","Gyeongsangbuk-do","2020/3/11","åº__å¸",1135,18,51,18
"7225","Gyeongsangbuk-do","2020/3/12","åº__å¸",1143,8,52,8
"7226","Gyeongsangbuk-do","2020/3/13","åº__å¸",1147,4,53,4
"7227","Gyeongsangbuk-do","2020/3/14","åº__å¸",1153,6,54,6
"7228","Gyeongsangbuk-do","2020/3/15","åº__å¸",1157,4,55,4
"7229","Gyeongsangbuk-do","2020/3/16","åº__å¸",1164,7,56,7
"7230","Gyeongsangbuk-do","2020/3/17","åº__å¸",1169,5,57,5
"7231","Gyeongsangbuk-do","2020/3/18","åº__å¸",1178,9,58,9
"7232","Gyeongsangbuk-do","2020/3/19","åº__å¸",1190,12,59,12
"7233","Gyeongsangbuk-do","2020/3/20","åº__å¸",1203,13,60,13
"7234","Gyeongsangbuk-do","2020/3/21","åº__å¸",1243,40,61,40
"7235","Gyeongsangbuk-do","2020/3/22","åº__å¸",1254,11,62,11
"7236","Gyeongsangbuk-do","2020/3/23","åº__å¸",1256,2,63,2
"7237","Gyeongsangbuk-do","2020/3/24","åº__å¸",1257,1,64,1
"7238","Gyeongsangbuk-do","2020/3/25","åº__å¸",1262,5,65,5
"7239","Gyeongsangbuk-do","2020/3/26","åº__å¸",1274,12,66,12
"7240","Gyeongsangbuk-do","2020/3/27","åº__å¸",1283,9,67,9
"7241","Gyeongsangbuk-do","2020/3/28","åº__å¸",1285,2,68,2
"7242","Gyeongsangbuk-do","2020/3/29","åº__å¸",1287,2,69,2
"7243","Gyeongsangbuk-do","2020/3/30","åº__å¸",1298,11,70,11
"7244","Gyeongsangbuk-do","2020/3/31","åº__å¸",1300,2,71,2
"7245","Gyeongsangbuk-do","2020/4/1","åº__å¸",1302,2,72,2
"7246","Gyeongsangbuk-do","2020/4/2","åº__å¸",1304,2,73,2
"7247","Gyeongsangbuk-do","2020/4/3","åº__å¸",1309,5,74,5
"7248","Gyeongsangbuk-do","2020/4/4","åº__å¸",1310,1,75,1
"7249","Gyeongsangbuk-do","2020/4/5","åº__å¸",1314,4,76,4
"7250","Gyeongsangbuk-do","2020/4/6","åº__å¸",1316,2,77,2
"7251","Gyeongsangbuk-do","2020/4/7","åº__å¸",1317,1,78,1
"7252","Gyeongsangbuk-do","2020/4/8","åº__å¸",1320,3,79,3
"7253","Gyeongsangbuk-do","2020/4/9","åº__å¸",1320,0,80,0
"7254","Gyeongsangbuk-do","2020/4/10","åº__å¸",1327,7,81,7
"7255","Gyeongsangbuk-do","2020/4/11","åº__å¸",1330,3,82,3
"7256","Gyeongsangbuk-do","2020/4/12","åº__å¸",1333,3,83,3
"7257","Gyeongsangbuk-do","2020/4/13","åº__å¸",1337,4,84,4
"7258","Gyeongsangbuk-do","2020/4/14","åº__å¸",1342,5,85,5
"7259","Gyeongsangbuk-do","2020/4/15","åº__å¸",1348,6,86,6
"7260","Gyeongsangbuk-do","2020/4/16","åº__å¸",1352,4,87,4
"7261","Gyeongsangbuk-do","2020/4/17","åº__å¸",1356,4,88,4
"7262","Gyeongsangbuk-do","2020/4/18","åº__å¸",1358,2,89,2
"7263","Gyeongsangbuk-do","2020/4/19","åº__å¸",1359,1,90,1
"7264","Gyeongsangbuk-do","2020/4/20","åº__å¸",1361,2,91,2
"7265","Gyeongsangbuk-do","2020/4/21","åº__å¸",1361,0,92,0
"7266","Gyeongsangbuk-do","2020/4/22","åº__å¸",1363,2,93,2
"7267","Gyeongsangbuk-do","2020/4/23","åº__å¸",1363,0,94,0
"7268","Gyeongsangbuk-do","2020/4/24","åº__å¸",1364,1,95,1
"7269","Gyeongsangbuk-do","2020/4/25","åº__å¸",1364,0,96,0
"7270","Gyeongsangbuk-do","2020/4/26","åº__å¸",1364,0,97,0
"7271","Gyeongsangbuk-do","2020/4/27","åº__å¸",1364,0,98,0
"7272","Gyeongsangbuk-do","2020/4/28","åº__å¸",1365,1,99,1
"7273","Gyeongsangbuk-do","2020/4/29","åº__å¸",1365,0,100,0
"7274","Gyeongsangbuk-do","2020/4/30","åº__å¸",1365,0,101,0
"7275","Gyeongsangbuk-do","2020/5/1","åº__å¸",1366,1,102,1
"7276","Gyeongsangbuk-do","2020/5/2","åº__å¸",1366,0,103,0
"7277","Gyeongsangbuk-do","2020/5/3","åº__å¸",1366,0,104,0
"7278","Gyeongsangbuk-do","2020/5/4","åº__å¸",1366,0,105,0
"7279","Gyeongsangbuk-do","2020/5/5","åº__å¸",1366,0,106,0
"7280","Gyeongsangbuk-do","2020/5/6","åº__å¸",1366,0,107,0
"7281","Gyeongsangbuk-do","2020/5/7","åº__å¸",1366,0,108,0
"7282","Gyeongsangbuk-do","2020/5/8","åº__å¸",1366,0,109,0
"7283","Gyeongsangbuk-do","2020/5/9","åº__å¸",1366,0,110,0
"7284","Gyeongsangbuk-do","2020/5/10","åº__å¸",1366,0,111,0
"7285","Gyeongsangbuk-do","2020/5/11","åº__å¸",1366,0,112,0
"7286","Gyeongsangbuk-do","2020/5/12","åº__å¸",1367,1,113,1
"7287","Gyeongsangbuk-do","2020/5/13","åº__å¸",1367,0,114,0
"7288","Gyeongsangbuk-do","2020/5/14","åº__å¸",1368,1,115,1
"7289","Gyeongsangbuk-do","2020/5/15","åº__å¸",1368,0,116,0
"7290","Gyeongsangbuk-do","2020/5/16","åº__å¸",1368,0,117,0
"7291","Gyeongsangbuk-do","2020/5/17","åº__å¸",1368,0,118,0
"7292","Gyeongsangbuk-do","2020/5/18","åº__å¸",1368,0,119,0
"7293","Gyeongsangbuk-do","2020/5/19","åº__å¸",1368,0,120,0
"7294","Gyeongsangbuk-do","2020/5/20","åº__å¸",1368,0,121,0
"7295","Gyeongsangbuk-do","2020/5/21","åº__å¸",1368,0,122,0
"7296","Gyeongsangbuk-do","2020/5/22","åº__å¸",1370,2,123,2
"7297","Gyeongsangbuk-do","2020/5/23","åº__å¸",1370,0,124,0
"7298","Gyeongsangbuk-do","2020/5/24","åº__å¸",1376,6,125,6
"7299","Gyeongsangbuk-do","2020/5/25","åº__å¸",1377,1,126,1
"7300","Gyeongsangbuk-do","2020/5/26","åº__å¸",1378,1,127,1
"7301","Gyeongsangbuk-do","2020/5/27","åº__å¸",1378,0,128,0
"7302","Gyeongsangbuk-do","2020/5/28","åº__å¸",1379,1,129,1
"7303","Gyeongsangbuk-do","2020/5/29","åº__å¸",1379,0,130,0
"7304","Gyeongsangbuk-do","2020/5/30","åº__å¸",1379,0,131,0
"7305","Gyeongsangbuk-do","2020/5/31","åº__å¸",1379,0,132,0
"7306","Gyeongsangbuk-do","2020/6/1","åº__å¸",1379,0,133,0
"7307","Gyeongsangbuk-do","2020/6/2","åº__å¸",1379,0,134,0
"7308","Gyeongsangbuk-do","2020/6/3","åº__å¸",1379,0,135,0
"7309","Gyeongsangbuk-do","2020/6/4","åº__å¸",1380,1,136,1
"7310","Gyeongsangbuk-do","2020/6/5","åº__å¸",1382,2,137,2
"7311","Gyeongsangbuk-do","2020/6/6","åº__å¸",1383,1,138,1
"7312","Gyeongsangbuk-do","2020/6/7","åº__å¸",1383,0,139,0
"7313","Gyeongsangbuk-do","2020/6/8","åº__å¸",1383,0,140,0
"7314","Gyeongsangbuk-do","2020/6/9","åº__å¸",1383,0,141,0
"7315","Gyeongsangbuk-do","2020/6/10","åº__å¸",1383,0,142,0
"7316","Gyeongsangbuk-do","2020/6/11","åº__å¸",1383,0,143,0
"7317","Gyeongsangbuk-do","2020/6/12","åº__å¸",1383,0,144,0
"7318","Gyeongsangbuk-do","2020/6/13","åº__å¸",1383,0,145,0
"7319","Gyeongsangbuk-do","2020/6/14","åº__å¸",1383,0,146,0
"7320","Gyeongsangbuk-do","2020/6/15","åº__å¸",1383,0,147,0
"7321","Gyeongsangbuk-do","2020/6/16","åº__å¸",1383,0,148,0
"7322","Gyeongsangbuk-do","2020/6/17","åº__å¸",1383,0,149,0
"7323","Gyeongsangbuk-do","2020/6/18","åº__å¸",1383,0,150,0
"7324","Gyeongsangbuk-do","2020/6/19","åº__å¸",1383,0,151,0
"7325","Gyeongsangbuk-do","2020/6/20","åº__å¸",1384,1,152,1
"7326","Gyeongsangbuk-do","2020/6/21","åº__å¸",1384,0,153,0
"7327","Gyeongsangbuk-do","2020/6/22","åº__å¸",1385,1,154,1
"7328","Gyeongsangbuk-do","2020/6/23","åº__å¸",1385,0,155,0
"7329","Gyeongsangbuk-do","2020/6/24","åº__å¸",1386,1,156,1
"7330","Gyeongsangbuk-do","2020/6/25","åº__å¸",1386,0,157,0
